id,especie,raca,idade_anos,sexo,hemoglobina,hematocrito,leucocitos,glicose,ureia,creatinina,alt,albumina,febre,apatia,perda_peso,vomito,diarreia,tosse,letargia,feridas_cutaneas,poliuria,polidipsia,diagnostico
VET0024,Felina,Labrador,4.4,M,12.88,39.01,19.39,141.54,32.89,2.14,32.59,3.02,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0025,Felina,Poodle,5.0,M,10.68,38.36,7.05,114.52,49.44,1.17,33.75,2.84,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0026,Felina,SRD,3.9,M,10.42,34.59,10.05,131.75,72.91,1.66,43.9,3.01,0,0,0,0,1,0,1,0,0,0,Obesidade
VET0027,Felina,Maine Coon,18.8,F,11.28,34.55,6.34,87.56,41.35,0.76,24.27,3.82,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0028,Felina,Siamês,7.0,M,7.02,39.02,7.34,123.81,55.9,1.5,44.86,3.04,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0029,Felina,Labrador,11.5,F,11.59,40.49,12.31,132.05,62.93,1.3,54.67,3.14,0,0,0,0,0,1,0,0,0,0,Obesidade
VET0030,Felina,Siamês,10.9,M,12.32,40.34,13.61,116.23,56.65,1.67,48.15,3.48,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0031,Felina,SRD,6.6,M,13.71,38.6,14.71,127.93,42.59,1.53,48.78,3.06,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0032,Felina,Siamês,10.7,M,13.06,41.0,14.5,91.26,61.98,1.47,34.16,3.84,0,1,0,0,0,0,1,0,0,0,Obesidade
VET0033,Felina,Siamês,10.9,F,13.38,39.51,10.84,106.03,52.26,1.32,16.04,3.59,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0034,Felina,Siamês,15.2,M,11.94,39.94,16.73,119.86,38.5,2.07,12.12,3.13,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0035,Felina,Labrador,5.5,M,13.18,38.67,8.34,96.54,62.7,1.73,23.84,3.93,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0036,Felina,Persa,5.8,F,13.1,38.67,12.01,151.38,37.29,1.75,49.91,3.79,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0001,Felina,Persa,11.2,F,12.11,36.41,11.22,133.61,49.05,0.88,6.75,3.62,0,0,0,0,0,0,0,0,0,0,Artrose
VET0002,Felina,Siamês,17.1,M,13.31,40.46,20.61,140.14,51.64,1.32,58.7,3.39,0,0,0,0,1,0,0,0,0,0,Artrose
VET0003,Felina,SRD,7.4,M,13.82,36.67,12.8,120.9,50.45,1.7,60.13,3.7,0,0,0,0,0,0,0,0,0,0,Artrose
VET0004,Felina,Maine Coon,11.6,F,12.24,31.41,14.1,124.26,61.44,1.02,32.87,3.72,0,0,0,0,0,0,0,0,0,0,Artrose
VET0005,Felina,Maine Coon,4.6,F,10.78,36.36,4.07,128.58,49.18,0.88,29.1,3.23,0,0,0,0,0,0,0,0,0,0,Artrose
VET0006,Felina,Siamês,4.6,F,10.78,39.35,10.62,106.97,48.51,1.47,53.56,3.58,0,0,0,0,0,0,0,0,0,0,Artrose
VET0007,Felina,Persa,2.8,F,13.76,35.51,12.34,92.89,56.1,1.1,49.98,3.22,0,0,0,0,0,0,0,0,0,0,Artrose
VET0008,Felina,Poodle,5.7,F,12.57,42.45,15.23,99.69,38.41,1.13,52.67,2.79,0,1,0,0,0,0,0,0,0,0,Artrose
VET0009,Felina,Labrador,2.9,M,13.17,33.7,9.93,104.78,64.07,0.9,45.6,3.05,0,0,0,0,0,0,0,0,0,0,Artrose
VET0010,Felina,Labrador,4.9,M,11.11,37.31,17.22,99.4,55.22,1.93,60.55,3.97,0,1,0,0,0,0,0,0,0,0,Artrose
VET0011,Felina,Siamês,3.8,F,10.19,36.38,2.06,108.61,59.3,0.83,38.73,2.95,0,0,0,0,0,0,0,0,0,0,Artrose
VET0012,Felina,Persa,5.4,M,13.08,38.47,6.47,120.85,39.59,1.29,34.04,3.69,0,0,0,0,0,0,0,0,0,0,Artrose
VET0013,Felina,Persa,2.7,F,13.01,37.5,13.68,90.93,31.16,0.73,21.18,3.4,0,0,0,0,0,0,0,0,0,0,Artrose
VET0014,Felina,Poodle,8.0,M,12.34,32.18,14.43,76.55,45.58,1.48,49.65,3.61,0,0,0,0,0,0,0,0,0,0,Artrose
VET0015,Felina,Siamês,1.4,M,13.15,38.1,10.5,132.5,53.48,1.47,45.53,3.42,0,0,0,0,0,0,0,0,0,0,Artrose
VET0016,Felina,Poodle,8.4,M,12.81,41.87,14.78,141.13,46.52,1.71,63.37,3.4,0,0,0,0,0,0,0,0,0,0,Artrose
VET0017,Felina,SRD,14.2,F,11.15,39.46,16.15,120.17,51.33,1.66,7.55,3.4,0,0,0,0,0,0,0,0,0,0,Artrose
VET0018,Felina,SRD,13.3,F,11.42,35.99,10.43,95.27,53.52,0.93,42.43,3.87,0,0,0,0,0,0,0,0,0,0,Artrose
VET0019,Felina,Poodle,4.9,M,13.28,36.45,12.81,113.28,45.55,1.44,40.42,3.97,0,1,0,0,0,0,0,0,0,0,Artrose
VET0020,Felina,Labrador,5.2,F,10.26,41.56,19.7,116.54,45.22,2.11,48.79,3.26,0,0,0,0,0,0,0,0,0,0,Artrose
VET0021,Felina,Persa,10.2,F,11.34,31.96,14.42,105.56,42.56,1.69,57.42,3.1,0,0,0,0,0,0,0,1,0,0,Artrose
VET0022,Felina,Maine Coon,6.5,F,10.2,38.86,12.47,102.2,56.06,0.71,64.53,2.95,0,0,0,0,1,0,0,0,0,0,Artrose
VET0023,Felina,Siamês,11.5,M,10.62,31.1,5.35,97.85,50.02,1.9,66.41,2.8,0,0,0,0,0,0,1,0,0,0,Artrose
VET0024,Felina,Siamês,3.2,M,13.55,35.85,12.82,94.88,55.64,1.42,66.06,3.96,0,0,0,0,0,0,1,0,1,0,Artrose
VET0025,Felina,Labrador,14.2,F,12.15,39.66,9.48,115.63,53.86,1.52,53.42,3.1,0,1,1,0,0,0,0,0,0,0,Artrose
VET0026,Felina,Labrador,9.3,M,15.08,34.36,12.78,129.19,28.69,1.69,49.96,3.31,0,0,0,0,0,0,0,0,0,0,Artrose
VET0027,Felina,SRD,15.1,M,9.03,34.95,15.36,120.52,34.2,1.67,32.76,3.29,0,0,0,0,0,0,0,0,0,0,Artrose
VET0028,Felina,Maine Coon,20.2,M,12.38,41.91,10.63,133.48,54.23,1.27,61.5,3.81,0,0,0,0,0,0,0,0,0,1,Artrose
VET0029,Felina,SRD,16.4,F,10.99,39.97,7.75,136.12,46.53,1.14,50.81,3.35,0,0,0,0,0,0,0,0,0,0,Artrose
VET0030,Felina,Persa,15.6,M,11.32,33.81,16.99,131.47,50.64,2.17,45.15,3.65,0,0,0,0,0,0,0,0,1,0,Artrose
VET0001,Felina,Siamês,7.6,F,10.88,34.56,15.67,140.93,46.47,1.68,63.07,3.27,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0002,Felina,Labrador,4.2,M,11.1,40.93,17.24,107.78,47.8,1.14,32.87,3.54,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0003,Felina,Poodle,9.0,F,12.34,36.44,16.02,122.63,44.86,1.06,31.48,3.66,0,1,0,1,0,0,0,0,0,0,Neoplasia
VET0004,Felina,Siamês,11.8,M,12.86,34.91,9.42,124.46,45.02,1.05,32.71,2.89,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0005,Felina,SRD,11.5,F,10.49,37.95,11.76,135.72,37.99,1.14,40.23,3.6,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0006,Felina,SRD,5.2,M,12.0,38.83,12.71,134.61,47.41,1.07,37.99,3.64,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0007,Felina,Labrador,5.7,F,14.41,35.14,15.67,109.49,32.22,0.8,44.69,2.43,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0008,Felina,Persa,3.1,F,10.72,40.32,14.42,103.72,46.42,0.88,33.69,4.02,0,0,0,0,0,0,1,0,0,0,Neoplasia
VET0009,Felina,Maine Coon,8.7,M,13.39,35.39,7.89,88.06,53.07,1.61,44.0,3.6,0,0,0,0,0,0,1,0,0,0,Neoplasia
VET0010,Felina,Poodle,7.6,F,12.35,36.16,7.31,108.92,28.48,1.31,38.38,3.35,1,0,0,0,0,0,0,0,0,0,Neoplasia
VET0011,Felina,Persa,9.4,M,10.5,40.16,17.67,105.16,55.72,1.12,29.46,3.83,0,0,0,0,1,0,0,0,0,0,Neoplasia
VET0012,Felina,Siamês,11.2,M,11.92,33.54,15.33,109.26,65.74,1.63,59.28,2.77,0,0,0,1,0,0,0,0,0,1,Neoplasia
VET0001,Felina,SRD,13.0,M,10.5,38.81,12.03,121.93,44.22,2.11,8.38,3.65,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0002,Felina,SRD,3.1,M,12.5,32.36,7.93,131.69,42.22,1.16,51.6,3.53,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0003,Felina,Persa,6.1,M,12.55,39.14,5.88,110.45,47.34,1.66,48.41,2.96,0,0,0,0,0,0,0,0,1,0,Doença Cardíaca
VET0004,Felina,Labrador,9.9,M,12.22,36.67,7.46,85.95,41.65,0.87,59.83,3.94,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0005,Felina,Labrador,11.2,M,12.37,37.14,14.45,109.82,56.35,1.36,50.96,3.0,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0006,Felina,Persa,17.7,M,10.85,37.83,3.69,104.51,41.36,1.54,45.76,3.02,1,0,0,0,0,0,0,0,0,0,Doença Cardíaca
